"FrogId a pedido
[Pedido]",FACTURA,"Cliente
[Cliente]","Fecha de liquidación
[Liquidación]","Descripción
Fabricante",PREVENTA,REPARTO,"Denominación comercial
[Cliente]","Producto
[Pedido det.]","Descripción
Canal","Descripción
Marca","Descripción
Catalogo presentaciones",CAJAS,"Unidad
[Pedido det.]","Multiplica
[Múltiplo producto]", IMPORTE BRUTO S/IMP , TOTAL S/IMP ,"Factor conversión 1
[Producto]","Factor conversión 3
[Producto]",HLT,"Descripción
[Producto]",PLAZA,CANAL,CLASIF,CF,SABOR,Compañía,AÑO
COS FRPED_CLIENTE/COSP-108663,,1287,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV NANCY,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108670,,1114,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,PAPELERIA PATY-LU,119,PUNTO DE VENTA,AGUA FIEL,500 ML,1,UCJ,1, $124.00 , $124.00 ,0.12,0.5,0.12,AGUA FIEL 500 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108675,,1377,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ISABEL ACEVEDO ORTIZ,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108677,,90066696,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABTS ANGIE,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108692,,90066115,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV PANCHO,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108693,,1368,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES CRISTY,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108700,,90062541,15/07/2026,LABORATORIOS PISA S.A. DE C.V,1051,1002,ABARROTES MARY,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $241.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108744,,1185,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS ZAHORY,600,PUNTO DE VENTA,PEÑAFIEL SABORES,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET SURTIDO 600 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108745,,1113,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ISOLDA MENUDEO ,21700,PUNTO DE VENTA,RC COLA,237 ML,12,UPZ,1, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108749,,90064150,15/07/2026,COMERCIALIADORA ELORO S.A.,1052,1001,ANTOJITOS LA FAMILIA,2362,CENTRO DE CONSUMO,ARIZONA,570 ML,1,CJ24,24, $421.00 , $421.00 ,0.1368,0.57,0.1368,ARIZONA KIWI FRESA 570 ML LATA,COSAMALOAPAN,DETALLE,CF,1,KIWI FRESA,JUMEX,2026
COS FRPED_CLIENTE/COSP-108751,,1062,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,RESTAURANT DOÑA MAGO,128,PUNTO DE VENTA,AGUA FIEL,1.5 LITROS,2,UCJ,1, $115.00 , $115.00 ,0.09,1.5,0.18,AGUA FIEL 1.5 L PET,COSAMALOAPAN,DETALLE,CF,2,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108751,,1062,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,RESTAURANT DOÑA MAGO,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108763,,90062745,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS DOÑA ONE,115,CENTRO DE CONSUMO,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108767,,90062544,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,DON CHANCHO CARNITAS Y TACOS,31,CENTRO DE CONSUMO,PEÑAFIEL ADAS,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108768,,1367,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES CARMELITA,174,PUNTO DE VENTA,AGUA FIEL,1 LITRO,1,UCJ,1, $99.00 , $99.00 ,0.12,1,0.12,AGUA FIEL 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108771,,90062620,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES LA FORTALEZA,78,PUNTO DE VENTA,CLAMATO,473 ML,1,U06,6, $144.25 , $144.25 ,0.0568,0.473,0.02838,CLAMATO ALMEJA 473 ML VNR,COSAMALOAPAN,DETALLE,CF,0.499647887,ALMEJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108772,,1183,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,FARMACIA SAN JOSE,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108805,,1169,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,LA BENDICION ,109,PUNTO DE VENTA,PEÑAFIEL ADAS,355 ML,1,UCJ,1, $114.66 , $114.66 ,0.0426,0.355,0.0426,355 ML PIÑADA PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108806,,90065032,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES CRUSTACEO CASCARUDO,129,PUNTO DE VENTA,PEÑAFIEL SABORES,2 LITROS,1,UCJ,1, $205.17 , $205.17 ,0.16,2,0.16,SURTIDO 2L 8 PACK,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108808,,90067348,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES REY DE REYES,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,2,UCJ,1, $441.38 , $441.38 ,0.18,3,0.36,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,2,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108808,,90067348,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES REY DE REYES,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108813,,1051,15/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ABARROTES ISAAC,4344,PUNTO DE VENTA,BONAFONT BOTELLA,1.5 LITROS,1,UCJ,1, $163.00 , $129.00 ,0.18,1.5,0.18,BONAFONT AGUA 1.5 L,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108813,,1051,15/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ABARROTES ISAAC,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $96.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108815,,90062624,15/07/2026,LABORATORIOS PISA S.A. DE C.V,1054,1002,ABARROTES ANTONELA,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $241.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108825,,1204,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES CRUZ,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108663,,1287,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,HV NANCY,228,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,355 ML,1,UCJ,1, $55.17 , $55.17 ,0.0213,0.355,0.0213,AGUA MINERAL 355 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108669,,1064,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,RESTAURANT ANITA,64,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST NARANJA 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108684,,90063121,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES SAN JOSE,21700,PUNTO DE VENTA,RC COLA,237 ML,1,CJ12,12, $61.64 , $61.64 ,0.0284,0.237,0.02844,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,1.001408451,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108685,,90063121,15/07/2026,COMERCIALIADORA ELORO S.A.,1051,1002,ABARROTES SAN JOSE,1040,PUNTO DE VENTA,BIDA,237 ML,1,CJ24,24, $184.50 , $184.50 ,0.0569,0.237,0.05688,BIDA MANZANA 237 ML,COSAMALOAPAN,DETALLE,CF,0.999648506,MANZANA,JUMEX,2026
COS FRPED_CLIENTE/COSP-108688,,1175,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES HERNANDEZ,119,PUNTO DE VENTA,AGUA FIEL,500 ML,1,UCJ,1, $124.00 , $124.00 ,0.12,0.5,0.12,AGUA FIEL 500 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108701,,1292,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES ALEJANDRA,119,PUNTO DE VENTA,AGUA FIEL,500 ML,1,UCJ,1, $124.00 , $124.00 ,0.12,0.5,0.12,AGUA FIEL 500 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108701,,1292,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES ALEJANDRA,228,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,355 ML,1,UCJ,1, $55.17 , $55.17 ,0.0213,0.355,0.0213,AGUA MINERAL 355 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108702,,1292,15/07/2026,BONAFONT S.A. DE C.V.,1051,1002,ABARROTES ALEJANDRA,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,1,UCJ,1, $101.00 , $91.00 ,0.072,0.6,0.072,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108747,,90063066,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,ANTOJITOS PANCHITA,21701,CENTRO DE CONSUMO,RC COLA,600 ML,1,CJ12,12, $141.38 , $141.38 ,0.072,0.6,0.072,RC COLA 600 ML NVO,COSAMALOAPAN,DETALLE,CF,1,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108752,,1073,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,DEPOSITO LOS ANGELES,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,1,CJ08,8, $181.90 , $181.90 ,0.16,2,0.16,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108752,,1073,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,DEPOSITO LOS ANGELES,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108762,,90063106,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,SALON EL PATIO,120,CENTRO DE CONSUMO,CLAMATO,1.89 LITROS,2,UPZ,1, $128.00 , $128.00 ,0.1512,1.89,0.0378,CLAMATO ALMEJA 1.89 L PET,COSAMALOAPAN,DETALLE,CF,0.25,ALMEJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108767,,90062544,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1052,1001,DON CHANCHO CARNITAS Y TACOS,1940,CENTRO DE CONSUMO,CRUSH,2 LITROS,1,UCJ,1, $117.24 , $117.24 ,0.16,2,0.16,CRUSH SURTIDO 2 L PET,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108768,,1367,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1051,1002,ABARROTES CARMELITA,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108775,,1040,15/07/2026,BONAFONT S.A. DE C.V.,1053,1001,SIX A LADO DE TRANSITO,4714,TIENDAS DE CONVENIENCIA,BONAFONT BOTELLA,600 ML,1,UCJ,1, $101.00 , $91.00 ,0.072,0.6,0.072,BONAFONT AGUA 600 ML,COSAMALOAPAN,TDC,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108775,,1040,15/07/2026,ENVASADORA LA SUPREMA S.A. DE C.V.,1053,1001,SIX A LADO DE TRANSITO,95009,TIENDAS DE CONVENIENCIA,LEVITE,1 LITRO,1,CJ06,6, $93.00 , $93.00 ,0.06,1,0.06,BONAFONT LEVITE FRESA 1 L PET,COSAMALOAPAN,TDC,CF,1,FRESA,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108777,,1042,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ANTOJITOS CHABELITA,1637,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $92.24 , $92.24 ,0.036,0.6,0.036,PET TORONJADA 6/600 ML,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108778,,1405,15/07/2026,BONAFONT S.A. DE C.V.,1053,1001,MI PAPELERIA,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,2,UCJ,1, $202.00 , $182.00 ,0.072,0.6,0.144,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108786,,1039,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1053,1001,ANTOJITOS DOÑA MARI,119,PUNTO DE VENTA,AGUA FIEL,500 ML,3,UCJ,1, $372.00 , $372.00 ,0.12,0.5,0.36,AGUA FIEL 500 ML PET,COSAMALOAPAN,DETALLE,CF,3,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108810,,1200,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABTS IRASEMA,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108820,,1202,15/07/2026,BONAFONT S.A. DE C.V.,1054,1002,ABARROTES LA CUEVA,4714,PUNTO DE VENTA,BONAFONT BOTELLA,600 ML,2,UCJ,1, $202.00 , $182.00 ,0.072,0.6,0.144,BONAFONT AGUA 600 ML,COSAMALOAPAN,DETALLE,CF,2,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108823,,90062628,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES AILYN,21700,PUNTO DE VENTA,RC COLA,237 ML,3,CJ12,12, $184.92 , $184.92 ,0.0284,0.237,0.08532,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,3.004225352,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108825,,1204,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES CRUZ,1703,PUNTO DE VENTA,RC COLA,355 ML,1,CJ12,12, $114.66 , $114.66 ,0.0426,0.355,0.0426,RC COLA 355 ML LATA,COSAMALOAPAN,DETALLE,CF,1,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108829,,90063132,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES GAMBOA 2,121,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT PEPINO LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,PEPINO LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108825,,1204,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES CRUZ,32,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,FRESADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,FRESA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108826,,1205,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES PASTELIN,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108831,,90063466,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES GAEL,63,PUNTO DE VENTA,PEÑAFIEL TWIST,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,TWIST LIMON 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,LIMON,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108833,,1398,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,DEPOSITO JOSE,38,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,2 LITROS MIN,4,CJ08,8, $727.59 , $654.83 ,0.16,2,0.64,AGUA MINERAL 2 L PET,COSAMALOAPAN,DETALLE,CF,4,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108837,,1140,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1054,1002,ABARROTES TRES HERMANAS 2,35,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,1,CJ08,8, $205.17 , $205.17 ,0.16,2,0.16,A. NARANJADA 2 L PET,COSAMALOAPAN,DETALLE,CF,1,NARANJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108926,,90063271,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,DICONSA AMATEPEC,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108928,,90064549,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,DICONSA LOS PIONCHIS,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108930,,90063250,15/07/2026,LABORATORIOS PISA S.A. DE C.V,1003,1003,TIENDA GUILLE,6510,PUNTO DE VENTA,ELECTROLIT,625 ML,2,CJ12,12, $586.00 , $479.92 ,0.075,0.625,0.15,"ELECTROLIT MORA AZUL 12/ 625 ML
",COSAMALOAPAN,DETALLE,CF,2,MORA AZUL,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108931,,90063279,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABARROTES LAS PALMERAS,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108933,,1406,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,LOS GARCIAS,21700,PUNTO DE VENTA,RC COLA,237 ML,2,CJ12,12, $123.28 , $123.28 ,0.0284,0.237,0.05688,RC COLA 237 ML NVO,COSAMALOAPAN,DETALLE,CF,2.002816901,COLA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108933,,1406,15/07/2026,LABORATORIOS PISA S.A. DE C.V,1003,1003,LOS GARCIAS,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $241.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108940,,1321,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABARROTES LETY,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,1,UCJ,1, $220.69 , $220.69 ,0.18,3,0.18,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108940,,1321,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABARROTES LETY,77,PUNTO DE VENTA,PEÑAFIEL ADAS,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,PET PIÑADA 600 ML,COSAMALOAPAN,DETALLE,CF,1,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108941,,1321,15/07/2026,BONAFONT S.A. DE C.V.,1003,1003,ABARROTES LETY,43441,PUNTO DE VENTA,BONAFONT BOTELLA,1 LITRO,1,UCJ,1, $126.00 , $96.00 ,0.12,1,0.12,BONAFONT AGUA 1 L PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,BONAFONT BOTELLA,2026
COS FRPED_CLIENTE/COSP-108945,,1414,15/07/2026,LABORATORIOS PISA S.A. DE C.V,1003,1003,ABARROTES FIDEL,6511,PUNTO DE VENTA,ELECTROLIT,625 ML,1,UCJ,1, $294.00 , $241.00 ,0.075,0.625,0.075,SURTIDO ELECTROLIT 625 ML,COSAMALOAPAN,DETALLE,CF,1,SURTIDO,ELECTROLIT,2026
COS FRPED_CLIENTE/COSP-108946,,1413,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABARROTES LA PASADITA PUEBLO NUEVO,80,PUNTO DE VENTA,PEÑAFIEL AGUA MINERAL,600 ML,1,CJ12,12, $167.24 , $167.24 ,0.072,0.6,0.072,AGUA MINERAL 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,NATURAL,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108947,,1410,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABARROTES SAN JUDITAS,115,PUNTO DE VENTA,SQUIRT,600 ML,1,UCJ,1, $184.48 , $184.48 ,0.072,0.6,0.072,SQUIRT 600 ML PET,COSAMALOAPAN,DETALLE,CF,1,TORONJA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108948,,1212,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABARROTES EL GUERO,31,PUNTO DE VENTA,PEÑAFIEL ADAS,2 LITROS,2,UCJ,1, $410.34 , $369.31 ,0.16,2,0.32,A. PIÑADA 2 L PET,COSAMALOAPAN,DETALLE,CF,2,PIÑA,PEÑAFIEL,2026
COS FRPED_CLIENTE/COSP-108950,,90062563,15/07/2026,PEÑAFIEL BEBIDAS S.A. DE C.V.,1003,1003,ABARROTES ISABEL AGUA FRIA,1484,PUNTO DE VENTA,PEÑAFIEL ADAS,3 LITROS,2,UCJ,1, $441.38 , $441.38 ,0.18,3,0.36,PIÑADA 3 L PET,COSAMALOAPAN,DETALLE,CF,2,PIÑA,PEÑAFIEL,2026
